,movieId,title,genres,AvgRating,tag
4431,6547,Northfork (2003),Drama|Fantasy,2.25,920.0
4436,6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,3.625,1031.0
4445,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,2.6470588235294117,540.6666666666666
4446,6565,Seabiscuit (2003),Drama,3.6944444444444446,1014.0
4456,6579,"One, Two, Three (1961)",Comedy,4.0,269.0
4464,6591,"Magdalene Sisters, The (2002)",Drama,4.333333333333333,1318.0
4465,6592,"Secret Lives of Dentists, The (2002)",Drama,4.0,1120.0
4471,6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,2.5,401.0
4473,6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,3.5,66.0
4482,6620,American Splendor (2003),Comedy|Drama,3.8333333333333335,726.0
4488,6636,"Sure Thing, The (1985)",Comedy|Romance,3.75,1333.0
4490,6639,Wait Until Dark (1967),Drama|Thriller,3.4285714285714284,696.0
4494,6650,Kind Hearts and Coronets (1949),Comedy|Drama,3.3333333333333335,1082.3333333333333
4499,6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,3.5,653.0
4500,6662,"Pink Panther, The (1963)",Comedy|Crime,3.4545454545454546,111.0
4505,6667,Waco: The Rules of Engagement (1997),Documentary,3.5,177.0
4507,6669,Ikiru (1952),Drama,3.4166666666666665,1278.6
4526,6708,Matchstick Men (2003),Comedy|Crime|Drama,3.7205882352941178,843.5
4528,6710,Dummy (2002),Comedy|Drama|Romance,3.625,1543.0
4529,6711,Lost in Translation (2003),Comedy|Drama|Romance,4.033783783783784,449.5
4530,6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,3.8,249.0
4537,6724,Paper Moon (1973),Comedy|Crime|Drama,3.6,249.0
4539,6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,3.75,1125.0
4541,6744,Once Bitten (1985),Comedy|Horror,2.25,1541.0
4547,6753,Secondhand Lions (2003),Children|Comedy|Drama,3.5,40.0
4554,6768,Luther (2003),Drama,4.0,1318.0
4556,6770,My Life Without Me (2003),Drama|Romance,3.5,1035.5
4558,6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,3.7045454545454546,681.0
4561,6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,4.166666666666667,251.0
4566,6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,3.75,315.0
4567,6786,Kiss of the Spider Woman (1985),Drama,3.875,249.0
4568,6787,All the President's Men (1976),Drama|Thriller,4.018518518518518,587.3333333333334
4569,6788,Angie (1994),Comedy|Drama|Romance,2.0,1269.0
4572,6791,Babette's Feast (Babettes gæstebud) (1987),Drama,4.4,182.0
4581,6807,Monty Python's The Meaning of Life (1983),Comedy,3.95,709.0
4584,6810,Sleeping with the Enemy (1991),Drama|Thriller,2.5,850.0
4590,6818,Come and See (Idi i smotri) (1985),Drama|War,5.0,826.8
4591,6820,Ginger Snaps (2000),Drama|Horror|Thriller,4.0,1567.0
4594,6832,Regarding Henry (1991),Drama,3.6,601.0
4601,6852,In Cold Blood (1967),Crime|Drama,3.625,717.0
4603,6856,Yankee Doodle Dandy (1942),Drama|Musical,4.0,683.0
4608,6863,School of Rock (2003),Comedy|Musical,3.4015151515151514,1356.0
4609,6867,"Station Agent, The (2003)",Comedy|Drama,3.5833333333333335,1509.0
4612,6870,Mystic River (2003),Crime|Drama|Mystery,3.7115384615384617,911.5
4615,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,3.9618320610687023,1224.0
4618,6881,Pieces of April (2003),Comedy|Drama,3.0714285714285716,517.0
4627,6890,Elephant (2003),Drama,3.5555555555555554,1065.0
4632,6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,3.25,1510.0
4634,6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,3.5,440.0
4635,6918,"Unvanquished, The (Aparajito) (1957)",Drama,3.75,251.0
4638,6932,Shattered Glass (2003),Crime|Drama,3.5,1075.0
4641,6936,Elf (2003),Children|Comedy|Fantasy,3.6923076923076925,750.0
4642,6938,Billabong Odyssey (2003),Documentary,4.0,1070.0
4645,6944,Father of the Bride (1991),Comedy,3.5,1442.0
4649,6948,Tupac: Resurrection (2003),Documentary,4.0,1242.5
4654,6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,3.3,125.0
4661,6963,Devil's Playground (2002),Documentary,4.25,32.0
4666,6970,Desk Set (1957),Comedy|Romance,3.75,228.0
4672,6979,WarGames (1983),Drama|Sci-Fi|Thriller,3.3095238095238093,115.0
4673,6981,"Ordet (Word, The) (1955)",Drama,3.75,1318.0
4676,6984,"Tale of Two Cities, A (1935)",Drama,4.0,137.0
4677,6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,3.9,1345.0
4683,6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,3.769230769230769,900.0
4698,7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,4.0,956.0
4702,7018,Presumed Innocent (1990),Crime|Drama|Thriller,3.9,631.5
4705,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,3.933333333333333,1045.3
4706,7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,4.5,249.0
4707,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,3.6666666666666665,975.7142857142857
4708,7025,"Midnight Clear, A (1992)",Drama|War,3.75,249.0
4727,7049,Flying Down to Rio (1933),Comedy|Musical|Romance,3.0,48.0
4728,7050,Follow the Fleet (1936),Comedy|Musical|Romance,3.75,48.0
4731,7053,Roberta (1935),Comedy|Musical|Romance,4.0,48.0
4733,7055,Swing Time (1936),Comedy|Musical|Romance,4.0,48.0
4737,7059,National Velvet (1944),Children|Drama,3.75,1014.0
4739,7061,Dark Victory (1939),Drama|Romance,4.0,1487.0
4740,7062,Birdman of Alcatraz (1962),Drama,4.0,979.0
4745,7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,3.5,362.5
4746,7070,Red River (1948),Action|Adventure|Western,4.0,733.0
4747,7071,"Woman Under the Influence, A (1974)",Drama,5.0,249.0
4749,7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,2.5,111.0
4753,7078,Jezebel (1938),Drama,3.8333333333333335,230.0
4754,7079,"Hunchback of Notre Dame, The (1939)",Drama,3.5,841.0
4760,7086,Pygmalion (1938),Comedy|Drama,3.5,193.0
4761,7087,"Passage to India, A (1984)",Adventure|Drama,4.0,155.0
4762,7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,4.0,249.0
4764,7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,3.9210526315789473,1121.0
4765,7091,Horse Feathers (1932),Comedy,4.0,336.0
4782,7121,Adam's Rib (1949),Comedy|Romance,4.75,228.0
4789,7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance,4.111111111111111,777.5
4792,7139,In America (2002),Drama|Romance,3.857142857142857,1030.0
4793,7141,My Flesh and Blood (2003),Documentary,4.0,249.0
4796,7147,Big Fish (2003),Drama|Fantasy|Romance,3.8333333333333335,1052.0
4800,7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,4.118918918918919,864.5
4803,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,4.3076923076923075,547.0
4804,7158,House of Sand and Fog (2003),Drama,3.7777777777777777,1310.0
4805,7160,Monster (2003),Crime|Drama,3.5294117647058822,1369.0
4807,7162,Cold Mountain (2003),Drama|Romance|War,3.2916666666666665,108.0
4822,7190,Jane Eyre (1970),Drama,3.5,96.0
4832,7212,I Was a Male War Bride (1949),Comedy|Romance,4.25,969.5
4835,7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,4.0,601.0
4836,7218,"Ox-Bow Incident, The (1943)",Drama|Western,4.5,249.0
4837,7219,They Drive by Night (1940),Drama,4.0,1516.0
4842,7234,"Strada, La (1954)",Drama,4.25,753.0
4851,7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,3.630434782608696,1201.75
4853,7256,Touching the Void (2003),Adventure|Documentary,4.0,1165.0
4865,7285,Thirteen (2003),Drama,3.611111111111111,580.0
4871,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,3.5,1295.5
4885,7318,"Passion of the Christ, The (2004)",Drama,2.6153846153846154,1318.0
4889,7323,"Good bye, Lenin! (2003)",Comedy|Drama,3.8043478260869565,115.0
4909,7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,4.1603053435114505,1017.1176470588235
4916,7371,Dogville (2003),Drama|Mystery|Thriller,4.025,199.0
4925,7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,4.25,768.0
4935,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,3.868181818181818,1327.0
4936,7439,"Punisher, The (2004)",Action|Crime|Thriller,3.5,771.0
4937,7440,Paper Clips (2004),Documentary,3.25,234.0
4939,7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,3.1904761904761907,332.0
4944,7451,Mean Girls (2004),Comedy,3.7564102564102564,579.25
4952,7479,Watch on the Rhine (1943),Drama,4.0,565.0
4958,7493,"Three Faces of Eve, The (1957)",Drama,4.0,1170.0
4967,7572,Wit (2001),Drama,4.5,726.0
4971,7584,Woman of the Year (1942),Comedy|Romance,4.0,674.0
4973,7614,Oklahoma! (1955),Musical|Romance|Western,4.5,448.0
4976,7618,Chaplin (1992),Drama,3.5,466.0
4977,7619,"Miracle Worker, The (1962)",Drama,3.6666666666666665,762.0
4981,7646,Rose Red (2002),Horror|Mystery|Thriller,3.0,496.0
4983,7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,2.8,1418.0
4988,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,3.3,249.0
4992,7705,Pat and Mike (1952),Comedy|Romance,4.0,828.0
4996,7713,Cat People (1942),Drama|Horror|Romance|Thriller,4.0,1372.0
4997,7714,Camelot (1967),Drama|Musical|Romance,4.0,306.0
5001,7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,3.6666666666666665,584.0
5006,7748,Pierrot le fou (1965),Crime|Drama,3.875,249.0
5012,7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,4.0,323.0
5019,7789,"11'09""01 - September 11 (2002)",Drama,4.0,1488.0
5029,7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,3.5,381.0
5030,7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,3.5,381.0
5031,7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,3.5,381.0
5032,7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,2.8333333333333335,381.0
5033,7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,3.5,381.0
5056,7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,3.5,249.0
5058,7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,4.0,249.0
5060,7932,Dark Days (2000),Documentary,3.6666666666666665,453.6666666666667
5061,7934,Zelig (1983),Comedy,4.0,1283.0
5062,7936,Shame (Skammen) (1968),Drama|War,4.0,632.0
5073,7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,4.333333333333333,1252.0
5075,7983,Broadway Danny Rose (1984),Comedy,4.2,1382.0
5084,8011,"Weather Underground, The (2002)",Documentary,4.0,1256.0
5086,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,4.25,249.0
5089,8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,4.0,1319.0
5092,8033,How to Steal a Million (1966),Comedy|Crime|Romance,3.6666666666666665,249.0
5101,8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,3.5,249.0
5117,8153,Lust for Life (1956),Drama,2.5,544.0
5121,8167,Captain Blood (1935),Action|Adventure|Romance,4.0,1467.0
5123,8183,Educating Rita (1983),Comedy|Drama,3.1666666666666665,249.0
5124,8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,3.5,387.0
5126,8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,4.0,249.0
5127,8191,Anne of the Thousand Days (1969),Drama,4.0,42.0
5130,8197,Hiroshima Mon Amour (1959),Drama|Romance|War,4.0,249.0
5132,8207,"Day of the Jackal, The (1973)",Crime|Thriller,4.083333333333333,627.0
5134,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,3.6176470588235294,994.0
5136,8235,Safety Last! (1923),Action|Comedy|Romance,4.0,110.0
5145,8266,Purple Rain (1984),Drama|Musical,2.7,424.0
5148,8275,College (1927),Comedy,3.5,249.0
5154,8335,Make Way for Tomorrow (1937),Drama,3.5,991.0
5156,8337,"Caine Mutiny, The (1954)",Drama|War,4.0,1143.0
5157,8338,Black Narcissus (1947),Drama,4.0,1052.5
5159,8341,Oliver Twist (1948),Adventure|Crime|Drama,3.8333333333333335,137.0
5160,8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,3.5760869565217392,1214.0
5165,8366,Saved! (2004),Comedy|Drama,3.892857142857143,1293.5
5166,8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,3.913978494623656,444.5
5172,8375,"Hunting of the President, The (2004)",Documentary,2.5,1256.0
5173,8376,Napoleon Dynamite (2004),Comedy,3.324324324324324,1000.0
5175,8379,"Dresser, The (1983)",Drama,3.0,249.0
5177,8382,Hello Again (1987),Comedy,2.5,830.0
5185,8424,"Divorcee, The (1930)",Drama|Romance,4.0,845.0
5189,8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,2.5,565.0
5199,8463,Johnny Belinda (1948),Drama,4.0,829.0
5200,8464,Super Size Me (2004),Comedy|Documentary|Drama,3.51,631.0
5202,8477,"Jetée, La (1962)",Romance|Sci-Fi,4.5,1262.0
5216,8507,Freaks (1932),Crime|Drama|Horror,3.1666666666666665,753.0
5224,8530,Dear Frankie (2004),Drama|Romance,3.75,257.0
5227,8533,"Notebook, The (2004)",Drama|Romance,3.5657894736842106,1272.0
5236,8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,5.0,573.0
5248,8607,Tokyo Godfathers (2003),Adventure|Animation|Drama,3.9,249.0
5249,8609,Our Hospitality (1923),Comedy,3.25,249.0
5255,8622,Fahrenheit 9/11 (2004),Documentary,3.4864864864864864,1372.0
5260,8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,3.8037974683544302,143.0
5261,8638,Before Sunset (2004),Drama|Romance,3.7,945.0
5263,8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy,3.7719298245614037,781.0
5266,8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama,3.9375,945.0
5277,8695,"Bachelor and the Bobby-Soxer, The (1947)",Comedy,3.0,794.0
5281,8714,Night and Day (1946),Drama|Musical,2.5,116.0
5291,8754,"Prime of Miss Jean Brodie, The (1969)",Drama,4.0,395.0
5301,8783,"Village, The (2004)",Drama|Mystery|Thriller,3.1923076923076925,443.0
5302,8784,Garden State (2004),Comedy|Drama|Romance,3.7083333333333335,1283.0
5304,8796,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,3.1,452.0
5311,8809,Danny Deckchair (2003),Comedy|Romance,3.25,52.0
5316,8827,"Bill Cosby, Himself (1983)",Comedy|Documentary,4.0,491.0
5323,8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance,4.166666666666667,249.0
5335,8874,Shaun of the Dead (2004),Comedy|Horror,4.0064935064935066,1588.0
5336,8875,"Come Back, Little Sheba (1952)",Drama,4.0,854.5
5337,8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller,3.25,643.6666666666666
5338,8880,Mask (1985),Drama,3.4285714285714284,841.0
5347,8914,Primer (2004),Drama|Sci-Fi,3.7941176470588234,1497.0
5353,8920,"Country Girl, The (1954)",Drama,3.5,395.0
5359,8938,Tarnation (2003),Documentary,4.0,1257.5
5361,8943,Being Julia (2004),Comedy|Drama,1.75,1430.0
5365,8949,Sideways (2004),Comedy|Drama|Romance,3.7435897435897436,1574.0
5366,8950,The Machinist (2004),Drama|Mystery|Thriller,3.986842105263158,1086.857142857143
5367,8951,Vera Drake (2004),Drama,3.0,570.0
5371,8957,Saw (2004),Horror|Mystery|Thriller,3.1818181818181817,951.8571428571429
5372,8958,Ray (2004),Drama,3.6842105263157894,683.0
5374,8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,3.836,666.5
5381,8970,Finding Neverland (2004),Drama,3.609375,413.0
5387,8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,4.0,223.0
5390,8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,3.52,1121.0
5395,8998,That's Entertainment (1974),Documentary,4.0,249.0
5399,9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,4.1,806.0
5400,9018,Control Room (2004),Documentary|War,4.333333333333333,1075.0
5404,25753,Greed (1924),Drama,4.0,951.0
5407,25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,4.5,1357.3333333333333
5414,25825,Fury (1936),Drama|Film-Noir,3.375,1327.0
5419,25841,Stage Door (1937),Drama,4.166666666666667,1382.0
5423,25865,"Letter, The (1940)",Drama|Film-Noir,4.0,249.0
5425,25886,Random Harvest (1942),Drama|Romance,4.0,1114.0
5433,25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,3.5,1150.0
5436,25952,"Letter to Three Wives, A (1949)",Comedy|Drama,4.0,249.0
5457,26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,4.3,249.0
5462,26151,Au Hasard Balthazar (1966),Crime|Drama,3.5,851.0
5478,26242,Duel (1971),Action|Mystery|Thriller,3.2,249.0
5546,26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,4.0588235294117645,608.0
5560,26717,Begotten (1990),Drama|Horror,0.5,1151.0
5572,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,3.892857142857143,249.0
5610,27020,Gia (1998),Drama|Romance,3.4,977.0
5621,27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,4.3,956.2
5669,27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,3.7,756.3333333333334
5680,27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,3.16,996.6
5686,27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,3.75,249.0
5687,27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,3.8333333333333335,249.0
5695,27773,Old Boy (2003),Mystery|Thriller,4.089743589743589,1040.375
5700,27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,3.5,1332.0
5705,27808,Spanglish (2004),Comedy|Drama|Romance,3.3636363636363638,795.6666666666666
5708,27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama,4.0,381.5
5714,27831,Layer Cake (2004),Crime|Drama|Thriller,3.8157894736842106,721.4285714285714
5715,27834,"Return, The (Vozvrashcheniye) (2003)",Drama,4.333333333333333,909.0
5717,27838,Mean Creek (2004),Drama|Thriller,3.75,1327.0
5725,27878,Born into Brothels (2004),Documentary,3.875,251.0
5727,27882,Riding Giants (2004),Documentary,4.0,1460.0
5732,30707,Million Dollar Baby (2004),Drama,3.8461538461538463,706.0
5734,30749,Hotel Rwanda (2004),Drama|War,3.7916666666666665,947.0
5735,30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX,3.0,1334.0
5737,30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,3.4864864864864864,1355.6666666666667
5738,30812,"Aviator, The (2004)",Drama,3.5285714285714285,696.6666666666666
5741,30820,"Woodsman, The (2004)",Drama,3.8333333333333335,745.0
5742,30822,In Good Company (2004),Comedy|Drama,3.4545454545454546,721.0
5743,30825,Meet the Fockers (2004),Comedy,3.106060606060606,253.0
5746,30850,"Merchant of Venice, The (2004)",Drama,3.75,476.0
5754,31030,I Remember Mama (1948),Children|Drama,4.0,1164.0
5783,31437,Nobody Knows (Dare mo shiranai) (2004),Drama,4.25,1224.0
5791,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,4.075,414.3333333333333
5806,31903,Zelary (2003),Drama|Romance,4.0,1120.0
5809,31923,"Three Musketeers, The (1973)",Action|Adventure|Comedy,4.0,249.0
5848,32582,"Wild Parrots of Telegraph Hill, The (2003)",Documentary,4.75,959.0
5849,32584,"Ballad of Jack and Rose, The (2005)",Drama,3.125,909.0
5850,32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,3.857142857142857,808.0
5881,33154,Enron: The Smartest Guys in the Room (2005),Documentary,4.0,1076.6666666666667
5883,33162,Kingdom of Heaven (2005),Action|Drama|Romance|War,3.5,252.0
5885,33166,Crash (2004),Crime|Drama,3.89,1303.0
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,3.4294871794871793,1414.5
5907,33660,Cinderella Man (2005),Drama|Romance,4.088235294117647,703.5
5936,34150,Fantastic Four (2005),Action|Adventure|Sci-Fi,2.763888888888889,830.1666666666666
5938,34162,Wedding Crashers (2005),Comedy|Romance,3.5086206896551726,1438.0
5940,34271,Hustle & Flow (2005),Crime|Drama,3.75,1003.0
5945,34323,"Devil's Rejects, The (2005)",Action|Crime|Horror,3.7142857142857144,441.0
5952,34359,Georgy Girl (1966),Comedy,4.0,1269.0
5954,34405,Serenity (2005),Action|Adventure|Sci-Fi,3.94,724.0
5955,34437,Broken Flowers (2005),Comedy|Drama,3.4761904761904763,249.0
5960,34528,Junebug (2005),Comedy|Drama,3.6666666666666665,1269.0
5966,34542,Grizzly Man (2005),Documentary,3.7,351.5
5969,35015,Duma (2005),Adventure|Drama,3.5,144.5
5972,35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,3.5472972972972974,812.25
5981,36517,"Constant Gardener, The (2005)",Drama|Thriller,3.4615384615384617,666.3333333333334
5984,36527,Proof (2005),Drama,3.5714285714285716,1126.0
5985,36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,3.7142857142857144,1559.0
5987,36535,Everything Is Illuminated (2005),Comedy|Drama,3.7777777777777777,249.0
5993,37240,Why We Fight (2005),Documentary,3.5,249.0
5996,37384,Waiting... (2005),Comedy,3.269230769230769,1324.0
6005,37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,3.534090909090909,705.4285714285714
6007,37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,3.5,249.0
6008,37736,Oliver Twist (2005),Drama,3.5,137.0
6010,37741,Capote (2005),Crime|Drama,3.869565217391304,537.0
6015,38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,3.6333333333333333,8.5
6016,38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,4.071428571428571,797.7142857142857
6025,38798,In Her Shoes (2005),Comedy|Drama,3.125,1388.0
6026,38886,"Squid and the Whale, The (2005)",Comedy|Drama,3.4444444444444446,845.0
6030,39234,North Country (2005),Drama,3.5,522.0
6031,39292,"Good Night, and Good Luck. (2005)",Crime|Drama,3.775,505.5
6046,40278,Jarhead (2005),Action|Drama|War,3.676470588235294,309.0
6051,40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,5.0,834.0
6054,40583,Syriana (2005),Drama|Thriller,3.53125,249.0
6058,40629,Pride & Prejudice (2005),Drama|Romance,3.5555555555555554,249.0
6062,40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,3.816901408450704,444.5
6063,40819,Walk the Line (2005),Drama|Musical|Romance,3.7564102564102564,290.0
6068,40955,Breakfast on Pluto (2005),Comedy|Drama,3.875,1511.0
6075,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,3.443548387096774,83.0
6076,41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,3.4,676.0
6087,41997,Munich (2005),Action|Crime|Drama|Thriller,3.8095238095238093,249.0
6088,42002,"Producers, The (2005)",Comedy|Musical,3.388888888888889,249.0
6100,42422,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi,4.5,1107.0
6104,42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller,4.0,716.0
6114,42740,Looking for Comedy in the Muslim World (2005),Comedy,3.5,249.0
6170,44665,Lucky Number Slevin (2006),Crime|Drama|Mystery,3.8552631578947367,1521.0
6185,44889,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical,4.75,1350.0
6208,45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,3.122448979591837,605.0
6209,45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,3.355769230769231,227.0
6224,45730,Lady in the Water (2006),Drama|Fantasy|Mystery,2.8333333333333335,700.4285714285714
6226,45880,Marie Antoinette (2006),Drama|Romance,3.1923076923076925,931.5
6244,46723,Babel (2006),Drama|Thriller,3.5,845.75
6254,46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,3.239130434782609,255.0
6256,46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,3.6931818181818183,952.5
6276,47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,3.7790697674418605,618.75
6311,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,3.814814814814815,956.6666666666666
6315,48516,"Departed, The (2006)",Crime|Drama|Thriller,4.252336448598131,938.6
6326,48698,Deliver Us from Evil (2006),Documentary,4.5,1491.0
6331,48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,4.0055555555555555,1011.3333333333334
6341,49130,"Good Year, A (2006)",Comedy|Drama|Romance,3.6666666666666665,331.0
6358,49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,3.7641509433962264,496.0
6405,50872,Ratatouille (2007),Animation|Children|Drama,3.8680555555555554,854.75
6422,51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,4.0,709.0
6455,52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,3.5454545454545454,487.0
6464,52604,Fracture (2007),Crime|Drama|Mystery|Thriller,3.6666666666666665,786.6666666666666
6468,52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,2.3333333333333335,629.5
6477,52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,3.7777777777777777,855.0
6489,53127,Bug (2007),Drama|Horror|Thriller,2.875,688.3333333333334
6505,53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,2.575,574.8571428571429
6507,53468,Fido (2006),Comedy|Horror|Thriller,3.2857142857142856,1588.0
